,y_test,xgb_y_pred
207,3.9,5.0928635597229
208,15.5,15.651850700378418
209,1.55,2.483668088912964
210,15.6,16.07718849182129
211,36.0,35.898067474365234
212,10.5,9.16043472290039
213,13.8,11.107572555541992
214,17.8,12.377439498901367
215,19.3,19.671823501586914
216,33.0,33.15647888183594
217,22.0,21.796939849853516
218,19.0,21.140506744384766
219,32.0,34.565242767333984
220,36.0,35.65047073364258
221,21.0,16.095611572265625
222,19.44,18.861303329467773
223,31.8,33.4764518737793
224,4.0,4.043724060058594
225,31.49,26.7449951171875
226,27.5,29.167922973632812
227,3.0,3.141972064971924
228,16.9,16.159109115600586
229,5.5,6.68984317779541
230,8.0,7.112485885620117
231,17.5,15.592988967895508
232,25.0,21.494510650634766
233,17.0,16.92544937133789
234,23.0,22.92062759399414
235,20.0,19.780988693237305
236,19.5,16.994892120361328
237,24.5,25.082500457763672
238,25.0,24.33979034423828
239,20.5,19.755592346191406
240,1.5,1.6584546566009521
241,20.58,18.498828887939453
242,25.5,28.51655387878418
243,20.38,22.145038604736328
244,22.8,21.241331100463867
245,21.98,20.73680305480957
246,15.0,15.05771255493164
247,19.5,20.31255340576172
248,20.0,19.921560287475586
249,19.8,20.198659896850586
250,11.6,17.96222686767578
251,20.0,29.038270950317383
252,26.0,26.92546272277832
253,17.0,17.231142044067383
254,6.5,6.848464012145996
255,2.3,1.6894134283065796
256,21.0,20.91054916381836
257,3.5,3.104210138320923
258,11.3,8.914499282836914
259,25.5,21.903614044189453
260,16.0,15.969536781311035
261,1.2,1.610933780670166
262,15.0,15.02657413482666
263,6.0,5.992519378662109
264,20.0,20.052656173706055
265,15.8,17.72760009765625
266,8.8,11.179944038391113
267,3.4,3.1297810077667236
268,3.2,4.521613597869873
269,6.3,5.981515884399414
270,13.5,13.841507911682129
271,32.0,33.224613189697266
272,4.0,3.952819585800171
273,20.0,19.955244064331055
274,5.0,4.9642462730407715
275,7.99,8.981025695800781
276,38.0,35.2937126159668
277,15.0,16.604719161987305
278,21.0,26.412586212158203
279,21.8,22.436492919921875
280,9.6,10.53349494934082
281,20.0,20.118467330932617
282,10.6,10.521994590759277
283,34.0,34.430274963378906
284,1.0,1.3328975439071655
285,9.4,10.848883628845215
286,13.98,12.10892105102539
287,18.0,17.992923736572266
288,5.0,4.981939792633057
289,6.95,5.413071632385254
290,9.0,10.867401123046875
291,12.5,12.472029685974121
292,13.08,9.671151161193848
293,14.5,13.107134819030762
294,2.5,2.029289722442627
295,4.0,3.771718978881836
296,17.0,16.925100326538086
297,38.0,30.46148109436035
298,3.0,3.256420373916626
299,3.0,2.9257097244262695
300,1.9,1.7704070806503296
301,7.5,6.141844749450684
302,4.3,4.602068901062012
303,25.8,22.665668487548828
304,12.88,12.89980697631836
305,13.7,13.126883506774902
306,33.98,25.688844680786133
307,12.5,12.985355377197266
308,12.0,12.078709602355957
309,33.0,32.89340591430664
310,22.5,24.05535316467285
311,12.98,15.883454322814941
312,12.0,12.014986991882324
313,11.2,13.11801815032959
314,18.0,18.128171920776367
315,8.18,10.805054664611816
316,11.58,14.052337646484375
317,20.0,19.734312057495117
318,14.5,19.068653106689453
319,20.0,20.041746139526367
320,12.58,14.593034744262695
321,10.3,11.893921852111816
322,2.8,2.9399125576019287
323,3.48,5.398952960968018
324,5.8,5.654636383056641
325,4.8,5.060441970825195
326,21.0,21.100353240966797
327,13.5,13.041860580444336
328,20.5,22.238447189331055
329,18.0,18.05774688720703
330,5.18,4.574310302734375
331,15.0,15.099434852600098
332,9.8,9.389060974121094
333,34.0,34.23741149902344
334,6.68,7.682785987854004
335,13.8,17.154386520385742
336,1.68,1.6972222328186035
337,21.0,20.916763305664062
338,6.88,8.96044635772705
339,3.58,2.690237045288086
340,21.0,21.129575729370117
341,12.0,11.868739128112793
342,12.0,12.1716890335083
343,2.6,2.3753890991210938
344,18.0,18.093708038330078
345,18.88,16.72542953491211
346,6.45,6.173964500427246
347,21.5,18.98380470275879
348,10.0,10.509531021118164
349,13.0,12.945055961608887
350,7.8,8.633223533630371
351,12.0,16.26865577697754
352,3.8,4.247714996337891
353,8.68,10.219705581665039
354,16.58,15.821798324584961
355,35.0,34.74507522583008
356,25.0,20.057416915893555
357,4.0,4.002955436706543
358,11.98,9.80530834197998
359,12.5,13.806396484375
360,9.1,11.906392097473145
361,18.2,17.73464012145996
362,11.0,11.019760131835938
363,22.0,22.125417709350586
364,13.5,15.855804443359375
365,20.0,20.02227210998535
366,14.5,14.499597549438477
367,13.2,13.824441909790039
368,2.0,2.5206258296966553
369,15.8,15.259368896484375
370,22.0,18.634599685668945
371,36.0,28.023818969726562
372,7.0,6.675500392913818
373,18.5,17.610490798950195
374,10.0,9.978181838989258
375,12.0,11.811110496520996
376,3.2,2.463005304336548
377,9.8,8.678401947021484
378,32.0,31.956899642944336
379,4.1,4.758112907409668
380,27.8,22.842533111572266
381,21.6,21.20012092590332
382,26.0,24.527681350708008
383,4.98,4.15090274810791
384,2.0,3.424879789352417
385,6.0,5.923737525939941
386,37.58,33.511226654052734
387,23.0,21.203397750854492
388,9.0,8.897150993347168
389,28.0,28.326824188232422
390,28.0,27.674169540405273
391,20.0,20.04407501220703
392,13.0,12.928496360778809
393,12.5,12.6702299118042
394,4.0,7.643274784088135
395,21.0,21.355363845825195
396,12.58,13.11227798461914
397,9.0,8.933624267578125
398,32.8,30.574098587036133
399,1.98,2.2287521362304688
400,38.0,37.91178512573242
401,3.18,3.979705333709717
402,3.0,2.9092495441436768
403,2.9,5.111390590667725
404,7.75,8.953145980834961
405,16.5,18.915456771850586
406,17.0,18.792264938354492
407,13.0,13.015837669372559
408,19.8,18.820823669433594
409,20.9,19.77246856689453
410,19.5,18.120981216430664
411,12.28,11.037385940551758
412,23.0,24.658727645874023
413,28.8,25.726627349853516
414,15.0,15.243172645568848
415,19.0,22.601062774658203
416,15.0,15.095989227294922
417,32.0,31.998031616210938
418,18.9,21.1500186920166
419,10.3,10.31529712677002
420,9.88,9.236510276794434
421,26.0,26.23290252685547
422,10.58,10.125443458557129
423,14.6,13.538101196289062
424,18.0,15.590165138244629
425,26.0,26.150997161865234
426,7.0,7.190217971801758
427,15.0,15.316965103149414
428,31.0,24.39459800720215
429,12.08,11.308347702026367
430,17.8,17.079233169555664
431,11.18,13.320101737976074
432,16.9,14.989463806152344
433,31.98,29.324111938476562
434,2.38,2.05315899848938
435,6.0,5.9445953369140625
436,10.0,9.942538261413574
437,22.0,21.929561614990234
438,15.0,14.894147872924805
439,7.0,6.679586410522461
440,10.5,10.12675666809082
441,35.8,23.336116790771484
442,7.98,6.992452144622803
443,27.8,23.58873176574707
444,7.9,8.405988693237305
445,6.7,6.1829729080200195
446,15.0,15.099492073059082
447,23.0,23.184608459472656
448,3.8,7.551305770874023
449,15.99,17.080652236938477
450,27.0,27.853776931762695
451,7.68,12.38209056854248
452,3.5,2.422786235809326
453,14.0,13.968456268310547
454,4.2,3.2599353790283203
455,9.3,7.793351173400879
456,26.0,25.588863372802734
457,13.88,15.234161376953125
458,6.9,7.152355194091797
459,28.0,26.518905639648438
460,18.5,17.192829132080078
461,20.0,15.677579879760742
462,5.6,4.999663352966309
463,33.5,32.115604400634766
464,15.0,15.014074325561523
465,2.5,3.777393341064453
466,34.0,31.96326446533203
467,2.09,1.909551739692688
468,20.0,20.02960205078125
469,1.5,1.8708144426345825
470,2.08,3.530548095703125
471,11.98,9.640979766845703
472,2.0,2.242462396621704
473,11.0,10.867359161376953
474,21.0,21.14686393737793
475,33.5,33.28230667114258
476,2.6,2.856691598892212
477,5.5,5.131296634674072
478,23.37,21.146921157836914
479,12.0,13.05886173248291
480,36.0,36.572052001953125
481,6.0,5.9277167320251465
482,4.8,5.870202541351318
483,3.68,4.220400333404541
484,13.5,16.735614776611328
485,36.66,33.53132629394531
486,3.0,2.999458074569702
487,16.5,18.8344783782959
488,22.0,22.093082427978516
489,8.0,6.993326187133789
490,14.5,12.855755805969238
491,10.98,8.335290908813477
492,4.2,6.717952728271484
493,21.0,21.059968948364258
494,17.0,18.307479858398438
495,27.7,21.221168518066406
496,15.58,15.16423511505127
497,3.68,4.252566814422607
498,33.0,33.13352584838867
499,7.38,8.417654037475586
500,4.5,4.564886093139648
501,8.0,7.112485885620117
502,15.5,15.019864082336426
503,17.0,17.05864143371582
504,8.8,11.49411678314209
505,21.98,19.962690353393555
506,12.0,11.927688598632812
507,1.0,4.076242923736572
508,36.5,30.13390350341797
509,24.0,24.076141357421875
510,31.5,27.872554779052734
511,37.0,37.15008544921875
512,12.5,11.968613624572754
513,6.08,7.8578643798828125
514,15.0,15.00444221496582
515,2.6,2.3384695053100586
516,4.78,7.36412239074707
517,8.5,9.043893814086914
518,21.8,19.616609573364258
519,4.38,6.278772830963135
520,13.88,13.275832176208496
521,7.0,6.981622695922852
522,6.2,5.265939235687256
523,12.0,11.029044151306152
524,17.0,16.910497665405273
525,16.0,15.319938659667969
526,5.0,4.957276344299316
527,3.5,5.337575435638428
528,10.0,10.118224143981934
529,28.9,27.499818801879883
530,4.87,6.32200813293457
531,4.28,3.0550317764282227
532,3.7,6.032261371612549
533,2.0,1.9685108661651611
534,4.58,5.196767807006836
535,17.0,16.9666748046875
536,32.8,35.042999267578125
537,1.68,1.4864463806152344
538,10.98,13.474166870117188
539,14.0,14.005249977111816
540,5.4,4.430464267730713
541,19.18,24.035804748535156
542,37.0,36.600772857666016
543,7.5,11.51967716217041
544,1.75,1.9676131010055542
545,36.3,34.28342819213867
546,9.8,12.463603973388672
547,2.3,1.9778921604156494
548,10.0,8.957716941833496
549,37.5,29.652225494384766
550,18.5,20.972402572631836
551,4.0,4.935058116912842
552,22.8,20.129005432128906
553,16.8,18.18765640258789
554,7.6,5.407123565673828
555,3.8,2.718022584915161
556,13.98,12.362567901611328
557,17.5,20.143404006958008
558,22.0,21.755695343017578
559,38.0,30.46148109436035
560,8.0,8.926513671875
561,33.0,33.039852142333984
562,2.0,2.6815030574798584
563,17.88,14.560647010803223
564,12.0,11.81895637512207
565,6.0,6.238592624664307
566,13.8,11.270630836486816
567,6.0,5.973989486694336
568,12.0,10.591062545776367
569,2.5,2.808091640472412
570,18.0,21.516626358032227
571,13.0,12.711031913757324
572,20.0,20.02448844909668
573,35.8,32.932716369628906
574,26.9,20.142318725585938
575,10.0,10.152260780334473
576,16.0,15.998031616210938
577,3.65,6.0515546798706055
578,12.8,11.471988677978516
579,15.8,18.295686721801758
580,9.0,9.164831161499023
581,9.0,8.708380699157715
582,10.2,7.149499416351318
583,16.0,15.725329399108887
584,15.0,14.517681121826172
585,9.0,8.871633529663086
586,13.0,12.733675956726074
587,10.0,9.975541114807129
588,3.8,3.270578622817993
589,16.7,17.349517822265625
590,17.8,17.524784088134766
591,35.0,34.564937591552734
592,12.0,11.845995903015137
593,19.8,18.405298233032227
594,7.6,7.859619140625
595,12.0,11.741608619689941
596,15.0,16.8746337890625
597,20.0,20.074953079223633
598,1.6,1.6627763509750366
599,4.5,5.837052822113037
600,24.0,24.027807235717773
601,21.0,21.108478546142578
602,15.0,15.251866340637207
603,27.88,30.391746520996094
604,7.0,7.073676586151123
605,23.0,23.125213623046875
606,16.8,15.46273422241211
607,8.5,8.309639930725098
608,19.2,19.541967391967773
609,8.95,9.321008682250977
610,10.5,8.269268035888672
611,27.8,26.65475082397461
612,36.0,28.368350982666016
613,9.18,9.844413757324219
614,5.98,6.68641996383667
615,3.0,2.525752544403076
616,5.7,8.135059356689453
617,21.0,27.807764053344727
618,1.5,1.9468121528625488
619,35.0,35.03632736206055
620,10.0,10.07798957824707
621,31.0,31.12157440185547
622,3.5,5.514708042144775
623,7.98,7.107803821563721
624,16.0,16.035287857055664
625,4.6,5.41673469543457
626,18.6,19.197118759155273
627,19.0,19.3692569732666
628,12.5,14.037464141845703
629,35.8,34.251731872558594
630,8.2,6.392579555511475
631,6.5,6.369466304779053
632,12.5,14.011068344116211
633,16.8,18.113752365112305
634,7.3,7.60471248626709
635,22.0,21.99127197265625
636,34.0,33.834999084472656
637,23.0,22.954242706298828
638,16.0,15.861023902893066
639,3.0,3.0494019985198975
640,2.8,2.91157603263855
641,14.38,13.762511253356934
642,10.5,12.023643493652344
643,35.0,30.715303421020508
644,17.2,18.92372703552246
645,8.98,9.857479095458984
646,35.0,35.012386322021484
647,23.0,23.16279411315918
648,2.5,1.8153142929077148
649,21.9,20.050739288330078
650,8.2,9.033361434936523
651,10.0,8.94413948059082
652,12.0,11.803441047668457
653,3.1,4.047085762023926
654,20.6,22.14328384399414
655,11.3,11.575048446655273
656,23.5,23.20199966430664
657,7.5,8.03463363647461
658,16.0,15.83017349243164
659,12.9,13.323493957519531
660,26.5,23.734264373779297
661,15.88,26.213510513305664
662,3.9,3.386931896209717
663,11.8,11.078487396240234
664,34.0,33.89394760131836
665,28.0,24.223873138427734
666,23.0,22.904993057250977
667,24.0,23.886585235595703
668,9.8,10.200275421142578
669,13.98,15.741466522216797
670,2.3,3.7533867359161377
671,35.8,34.69565963745117
672,5.5,6.636992454528809
673,36.5,37.917171478271484
674,3.18,2.3262572288513184
675,12.6,13.552484512329102
676,26.0,26.152463912963867
677,19.0,18.402437210083008
678,10.38,9.727205276489258
679,7.2,7.842298984527588
680,16.0,16.070171356201172
681,5.0,5.119377136230469
682,13.99,13.879267692565918
683,8.2,9.260004043579102
684,18.8,20.004308700561523
685,11.88,12.074288368225098
686,8.88,10.370221138000488
687,13.5,11.046408653259277
688,4.5,5.784969806671143
689,9.5,12.218404769897461
690,18.5,22.69844627380371
691,18.0,17.791515350341797
692,7.78,8.32020378112793
693,18.0,17.927772521972656
694,25.0,21.426725387573242
695,20.0,19.90167999267578
696,16.0,15.714567184448242
697,3.1,4.031328201293945
698,26.6,26.048254013061523
699,19.6,22.949851989746094
700,37.6,33.89599609375
701,12.38,14.154949188232422
702,6.5,7.255280017852783
703,12.5,12.577990531921387
704,6.5,7.816647052764893
705,7.0,6.9513983726501465
706,10.3,7.895701885223389
707,17.5,18.956045150756836
708,14.0,14.016426086425781
709,2.0,2.129697322845459
710,11.58,12.974989891052246
711,15.0,13.423062324523926
712,14.0,13.955769538879395
713,11.8,10.717046737670898
714,38.0,37.95525360107422
715,17.5,18.52911376953125
716,15.8,18.04430389404297
717,21.3,21.96080780029297
718,18.0,16.29586410522461
719,3.6,4.2451019287109375
720,27.0,26.921802520751953
721,16.0,15.875015258789062
722,3.4,4.884090900421143
723,5.88,5.705315589904785
724,5.0,4.9715657234191895
725,9.5,9.095943450927734
726,25.0,24.760356903076172
727,8.5,7.600487232208252
728,8.0,7.589937210083008
729,10.0,10.002147674560547
730,14.5,18.119609832763672
731,9.5,8.141242980957031
732,16.5,16.915437698364258
733,14.0,15.983113288879395
734,14.5,17.580406188964844
735,20.0,19.93825340270996
736,9.2,10.17334270477295
737,15.3,15.717731475830078
738,24.8,23.78104591369629
739,4.28,7.334251403808594
740,16.5,16.027719497680664
741,7.3,9.488141059875488
742,8.0,7.7732954025268555
743,32.0,32.10593032836914
744,1.38,1.938520073890686
745,15.0,15.047100067138672
746,12.0,10.81645679473877
747,20.0,19.995594024658203
748,1.0,1.4447191953659058
749,5.5,5.040621757507324
750,35.0,34.986167907714844
751,15.88,13.874141693115234
752,31.5,30.14236068725586
753,6.88,8.215131759643555
754,19.0,19.03943634033203
755,24.6,20.360918045043945
756,23.0,22.976701736450195
757,6.8,8.457265853881836
758,5.7,5.02973747253418
759,5.5,5.971675872802734
760,23.0,23.03017234802246
761,14.5,15.345330238342285
762,14.6,12.262818336486816
763,14.0,14.166108131408691
764,15.0,14.484698295593262
765,15.0,15.05892276763916
766,26.0,26.040958404541016
767,1.7,2.7621371746063232
768,15.5,17.157995223999023
769,16.0,17.12735366821289
770,12.0,11.997981071472168
771,16.5,17.483139038085938
772,2.6,2.7078917026519775
773,7.0,6.95899772644043
774,25.8,26.109956741333008
775,22.0,22.060781478881836
776,14.0,14.388423919677734
777,3.8,5.381509780883789
778,19.3,17.83791160583496
779,9.88,8.892301559448242
780,25.0,25.215818405151367
781,13.0,13.211141586303711
782,6.0,5.778810024261475
783,14.3,17.113874435424805
784,37.5,27.752952575683594
785,16.0,19.96156883239746
786,6.5,7.479004383087158
787,18.0,18.019845962524414
788,32.0,31.68279457092285
789,29.0,28.998624801635742
790,9.38,12.873862266540527
791,9.9,8.496527671813965
792,1.5,1.8376950025558472
793,16.0,15.821778297424316
794,33.0,33.085174560546875
795,7.2,7.581697940826416
796,17.0,17.509159088134766
797,7.2,8.579080581665039
798,20.52,18.160926818847656
799,19.0,19.014177322387695
800,13.2,15.557222366333008
801,12.9,17.33587074279785
802,21.5,20.48788833618164
803,4.0,4.167520999908447
804,10.38,9.922574043273926
805,1.58,1.4518711566925049
806,18.0,18.338478088378906
807,8.28,8.686800003051758
808,8.8,10.496309280395508
809,12.0,11.908621788024902
810,20.0,19.920024871826172
811,1.65,1.9476208686828613
812,20.0,19.892494201660156
813,8.0,7.998443126678467
814,4.7,5.54201602935791
815,22.0,14.849270820617676
816,10.2,9.491074562072754
817,15.0,15.428756713867188
818,23.5,21.589223861694336
819,3.0,2.9700825214385986
820,2.15,2.0578856468200684
821,29.0,29.00187110900879
822,32.0,31.611169815063477
823,36.0,36.04592514038086
824,13.0,12.920924186706543
825,12.0,12.276986122131348
826,21.8,26.956878662109375
827,5.58,5.960537433624268
828,6.4,8.208980560302734
829,12.0,12.1317720413208
830,22.6,23.651901245117188
831,12.5,11.158609390258789
832,28.0,22.9549560546875
833,4.98,5.039072513580322
834,4.3,4.087280750274658
835,7.88,9.646484375
836,36.0,35.89712905883789
837,16.5,17.87057876586914
838,2.98,3.300903558731079
839,4.0,3.8837473392486572
840,3.55,2.442197799682617
841,12.3,11.615915298461914
842,14.3,13.713123321533203
843,1.3,1.2469520568847656
844,22.0,21.789772033691406
845,15.0,15.034777641296387
846,3.99,3.915105104446411
847,18.0,17.08864402770996
848,20.2,24.61948013305664
849,4.8,5.281931400299072
850,20.5,20.693302154541016
851,10.5,10.407400131225586
852,38.5,35.28628921508789
853,16.5,18.130252838134766
854,7.2,8.953131675720215
855,21.8,21.70014762878418
856,10.38,13.853411674499512
857,14.5,16.232141494750977
858,19.98,20.629987716674805
859,1.65,2.129570484161377
860,9.88,6.874607563018799
861,20.3,19.285724639892578
862,11.0,10.72021770477295
863,4.5,8.244475364685059
864,21.0,21.041645050048828
865,23.0,21.24921989440918
866,2.8,4.330513954162598
867,12.5,11.409846305847168
868,29.0,33.769737243652344
869,23.0,28.16383171081543
870,13.0,13.216586112976074
871,33.0,32.74417495727539
872,14.45,10.885754585266113
873,9.98,10.003257751464844
874,22.0,22.305524826049805
875,13.0,12.316324234008789
876,3.0,2.6222641468048096
877,38.0,37.8958854675293
878,12.0,12.186126708984375
879,20.0,20.12713623046875
880,2.0,2.8164353370666504
881,22.0,24.173603057861328
882,34.63,34.965362548828125
883,5.0,5.034391403198242
884,14.5,16.338577270507812
885,21.0,20.857532501220703
886,21.0,20.98714256286621
887,15.8,20.506715774536133
888,9.5,10.083756446838379
889,17.5,14.342735290527344
890,11.0,10.115362167358398
891,27.0,25.842575073242188
892,6.38,11.289595603942871
893,33.0,30.252527236938477
894,23.0,22.73391342163086
895,20.0,20.269779205322266
896,6.88,7.030567169189453
897,4.5,6.619382381439209
898,2.0,5.7573442459106445
899,33.98,29.14431381225586
900,16.0,16.06462287902832
901,13.2,12.372984886169434
902,14.0,13.970834732055664
903,27.0,23.24850082397461
904,6.28,7.073766231536865
905,22.98,20.908161163330078
906,6.58,7.344367980957031
907,16.8,17.888744354248047
908,8.0,7.911275863647461
909,1.5,1.5955718755722046
910,19.5,18.23934555053711
911,10.8,11.063754081726074
912,9.0,6.472119331359863
913,18.0,17.821128845214844
914,9.0,9.08940601348877
915,15.0,14.853206634521484
916,11.0,15.171065330505371
917,3.3,4.64602518081665
918,25.0,25.0214786529541
919,14.0,18.57839012145996
920,40.0,36.85712432861328
921,28.0,23.483814239501953
922,20.0,20.022504806518555
923,4.2,2.3604235649108887
924,1.88,1.5982630252838135
925,28.79,22.211875915527344
926,5.6,6.255627155303955
927,27.0,26.702634811401367
928,1.2,2.409900426864624
929,9.0,8.270627975463867
930,39.5,36.96165466308594
931,1.88,1.9810155630111694
932,9.0,11.110066413879395
933,13.0,16.424415588378906
934,1.68,1.920727014541626
935,11.8,12.822317123413086
936,12.68,9.84157657623291
937,38.5,36.81047058105469
938,24.0,20.97580909729004
939,13.5,16.039838790893555
940,10.6,9.191450119018555
941,36.8,34.8006591796875
942,7.38,9.09318733215332
943,13.8,10.138162612915039
944,17.0,17.001323699951172
945,8.0,7.9851861000061035
946,3.28,3.894503116607666
947,18.0,17.8936824798584
948,19.8,21.124841690063477
949,24.0,23.82242774963379
950,8.88,8.323360443115234
951,27.6,26.556655883789062
952,2.2,2.478950023651123
953,8.28,8.011093139648438
954,18.0,18.378597259521484
955,2.28,2.1035518646240234
956,6.9,6.219891548156738
957,13.3,12.088173866271973
958,28.0,27.817001342773438
959,10.0,10.043692588806152
960,22.0,22.048227310180664
961,16.2,17.60824203491211
962,25.8,30.088420867919922
963,2.3,3.7061057090759277
964,6.8,5.810401439666748
965,28.0,27.877260208129883
966,19.5,23.067089080810547
967,9.0,8.818360328674316
968,7.0,6.954507350921631
969,5.7,7.613223075866699
970,10.98,10.566583633422852
971,11.5,13.125946044921875
972,32.0,20.438875198364258
973,35.0,35.258121490478516
974,12.0,12.510927200317383
975,4.0,3.916317939758301
976,5.98,6.7866363525390625
977,25.0,24.831432342529297
978,8.08,9.939360618591309
979,22.98,18.67668914794922
980,38.0,37.98542785644531
981,6.58,6.142631530761719
982,10.5,9.330963134765625
983,10.98,11.871874809265137
984,24.0,24.0704402923584
985,3.2,2.4527881145477295
986,33.0,28.4704647064209
987,18.0,18.00135040283203
988,3.6,4.661599636077881
989,5.6,7.38995885848999
990,21.0,20.89229965209961
991,33.0,32.80501174926758
992,18.0,18.58723258972168
