,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
0,1.0,1,4.89,7.94,86,1,0,0,0,1,3,0,1,0,0,3,2
1,1.0,1,13.87,10.71,142,1,0,1,1,1,3,1,0,0,0,3,0
2,1.88,1,16.16,9.12,148,1,0,1,1,4,3,0,0,0,0,3,4
3,1.4,0,9.17,10.07,144,0,0,1,0,0,3,1,1,1,0,2,5
4,1.68,0,6.98,14.24,77,0,0,1,0,1,3,1,0,0,0,3,0
5,1.5,1,4.58,11.36,98,1,0,1,0,0,3,1,1,1,0,2,2
6,1.8,0,7.49,10.01,96,0,0,1,0,2,3,1,0,0,0,2,2
7,1.8,1,8.53,10.33,112,1,0,1,0,0,3,1,0,1,0,3,2
8,1.1,1,4.89,3.33,78,2,0,1,0,0,15,1,1,1,0,2,1
9,2.0,0,9.68,3.85,129,1,0,1,1,0,3,0,0,1,0,3,1
10,2.0,0,6.38,4.62,123,1,0,1,0,0,15,1,0,1,0,3,1
11,1.88,1,11.97,13.35,177,1,0,1,1,1,3,0,0,0,0,3,0
12,2.0,0,6.55,5.16,70,1,0,0,0,0,3,1,0,1,0,3,0
13,2.0,1,10.94,12.02,125,1,0,1,1,2,30,0,0,0,0,1,11
14,1.98,0,6.64,2.81,80,1,0,0,0,1,3,1,1,0,0,1,11
15,1.66,0,5.62,7.76,90,1,0,1,0,1,120,0,0,0,0,1,10
16,1.98,1,13.01,26.61,129,1,0,1,0,2,3,1,0,0,0,3,0
17,2.0,1,14.86,10.43,123,0,0,1,1,1,3,1,0,0,0,1,10
18,2.0,1,10.09,6.64,143,1,0,1,1,0,15,0,0,1,0,1,11
19,1.5,0,13.87,10.77,114,1,0,1,0,0,3,0,0,1,0,1,8
20,1.5,0,5.41,11.13,126,1,0,1,0,3,120,0,0,0,0,1,11
21,1.2,1,8.12,9.28,122,1,0,1,0,0,15,1,1,1,0,2,3
22,1.5,1,9.26,12.65,154,1,1,1,0,2,60,0,0,0,0,1,10
23,1.1,1,9.48,12.93,142,2,0,1,0,1,15,0,1,0,0,1,6
24,1.78,0,12.28,13.02,105,0,0,1,1,3,15,1,1,0,0,1,8
25,1.4,0,5.61,10.84,104,0,0,1,0,1,3,1,0,0,0,3,0
26,2.0,1,11.5,7.05,118,1,0,1,0,0,15,0,0,1,0,1,7
27,1.38,0,4.79,5.69,93,0,0,1,0,2,3,0,0,0,0,3,1
28,1.9,1,12.6,18.99,166,0,0,1,1,0,3,1,0,1,0,3,0
29,2.0,0,4.37,4.49,56,1,0,0,0,1,120,1,0,0,0,3,4
30,1.0,0,6.25,11.34,158,0,0,1,0,3,3,1,0,0,0,1,7
31,2.0,1,11.45,12.81,138,2,0,1,0,0,3,1,0,1,0,1,11
32,1.76,1,11.25,9.39,132,1,0,1,0,0,3,1,1,1,0,1,6
33,1.38,0,6.76,14.55,133,0,0,1,0,1,3,1,0,0,0,1,9
34,1.08,0,3.9,7.87,68,0,0,1,0,0,3,0,0,1,0,3,2
35,1.5,1,13.35,15.21,162,1,1,1,1,3,15,0,0,0,0,1,13
36,1.8,0,6.86,6.12,94,0,0,1,0,0,15,1,0,1,0,3,0
37,1.0,1,8.64,11.35,162,1,1,1,1,0,7,1,0,1,0,3,3
38,1.08,1,8.95,16.57,152,0,0,1,0,0,3,0,0,1,0,1,7
39,1.3,1,12.91,12.37,143,0,0,1,0,0,3,0,0,1,0,1,6
40,1.8,0,4.88,8.5,91,1,0,0,0,0,15,1,0,1,0,3,0
41,1.88,0,6.24,8.13,69,0,0,0,0,0,15,1,0,1,0,3,0
42,1.3,0,6.24,4.92,60,1,0,0,0,1,30,0,0,0,0,1,8
43,1.38,0,6.24,5.67,122,1,0,1,0,0,3,1,1,1,0,2,4
44,2.0,1,26.25,15.59,159,1,1,1,1,0,3,1,0,1,0,3,0
45,2.0,0,9.35,7.55,102,1,0,1,0,0,3,0,0,1,0,3,0
46,1.0,1,12.91,9.11,151,0,1,1,0,2,15,0,0,0,0,1,7
47,1.4,1,6.45,9.25,102,0,0,1,0,1,60,0,0,0,0,1,14
48,1.48,1,4.58,5.9,86,0,0,0,0,1,15,1,0,0,0,3,1
49,1.5,0,11.48,5.24,125,0,0,1,0,1,15,0,0,0,0,3,4
50,1.0,1,12.91,29.48,161,1,0,1,0,1,15,1,0,0,0,1,9
51,2.0,0,6.86,8.89,105,0,0,1,0,1,15,1,0,0,0,3,0
52,1.66,1,7.17,12.93,113,1,0,1,0,0,30,0,0,1,0,1,8
53,1.98,1,14.06,8.88,131,0,0,1,1,0,15,1,1,1,0,3,2
54,1.0,1,11.25,18.9,160,1,0,1,0,2,30,1,0,0,0,1,6
55,1.5,0,6.86,3.04,102,0,0,1,0,0,30,0,0,1,0,1,12
56,1.8,0,12.68,8.98,89,0,0,0,0,0,15,1,1,1,0,3,0
57,1.1,0,11.7,14.4,106,1,0,1,0,0,30,1,0,1,0,3,4
58,1.0,0,11.34,5.58,129,1,0,1,0,0,30,0,0,1,0,1,6
59,1.88,1,4.58,3.66,66,0,0,1,0,2,30,1,0,0,0,3,3
60,1.62,1,12.5,12.9,133,1,0,1,0,0,15,1,1,1,0,3,0
61,1.3,1,10.51,2.71,116,2,0,1,0,0,30,1,0,1,0,3,4
62,1.6,0,8.21,7.97,81,1,0,1,0,0,30,1,0,1,0,3,0
63,1.8,1,19.81,24.46,172,1,1,1,0,0,15,1,1,1,0,3,5
64,1.0,0,7.59,9.59,134,1,0,1,0,1,7,1,0,0,0,3,2
65,1.6,1,10.41,4.7,120,1,0,1,0,0,7,0,0,1,0,3,2
66,1.5,0,6.55,10.09,124,0,0,1,0,0,30,1,0,1,0,3,2
67,1.5,1,12.3,15.02,157,1,0,1,0,0,30,0,0,1,0,1,8
68,1.98,1,10.41,14.09,138,1,0,1,0,2,30,0,0,0,0,1,8
69,1.0,0,7.28,5.27,120,1,0,1,0,0,15,1,1,1,0,3,4
70,1.0,0,3.53,14.23,101,1,0,1,0,0,7,0,0,1,0,3,2
71,1.6,0,16.37,8.16,140,1,0,1,1,1,7,1,1,0,0,2,5
72,1.0,1,6.76,12.1,129,1,0,1,0,1,7,1,0,0,0,3,4
73,2.0,1,19.52,20.45,162,2,0,1,1,3,15,1,0,0,0,1,12
74,1.7,0,7.07,8.22,100,1,0,0,0,1,30,1,0,0,0,3,1
75,2.0,1,20.82,13.51,161,0,0,1,1,5,30,1,0,0,0,3,2
76,1.5,0,7.17,11.11,101,1,0,1,0,1,15,1,0,0,0,3,2
77,2.0,0,9.09,12.41,121,1,0,1,0,1,30,0,0,0,0,1,8
78,2.0,0,7.89,9.38,87,0,0,0,0,2,30,1,0,0,0,3,0
79,2.0,0,3.69,11.65,72,2,0,0,0,0,30,1,0,1,0,3,0
80,1.1,1,3.85,7.41,91,0,0,1,0,0,30,1,0,1,0,3,1
81,1.0,0,8.54,13.01,145,1,0,1,0,0,7,0,0,1,0,3,2
82,1.75,0,4.06,4.59,68,1,0,0,0,1,15,0,0,0,0,3,1
83,1.28,0,9.06,8.16,95,1,0,1,0,1,15,0,0,0,0,1,8
84,1.68,0,6.04,11.02,85,0,0,0,0,1,30,1,1,0,0,3,0
85,2.0,0,26.14,12.1,128,0,0,1,1,0,30,1,0,1,0,3,4
86,1.0,1,10.2,17.45,159,2,0,1,0,0,15,1,0,1,0,3,4
87,1.5,0,11.59,22.57,85,1,0,1,0,0,30,1,0,1,0,1,6
88,2.0,1,12.6,13.06,179,2,1,1,1,0,30,1,1,1,0,3,0
89,1.0,1,9.68,11.74,151,1,1,1,0,0,30,1,0,1,0,3,3
90,1.78,1,12.6,11.2,162,1,1,1,1,0,7,1,0,1,0,3,0
91,1.7,1,14.86,12.77,138,1,0,1,1,0,15,1,1,1,0,3,0
92,1.99,0,6.98,14.44,84,1,0,0,1,0,15,1,0,1,0,1,7
93,1.8,0,14.07,13.02,151,1,0,1,0,0,15,1,0,1,0,1,9
94,1.78,0,15.39,12.93,142,1,0,1,1,0,15,1,1,1,0,3,0
95,1.88,0,9.35,8.81,105,0,0,1,0,1,15,1,1,0,0,3,0
96,2.0,0,8.69,7.61,96,1,0,0,0,0,15,0,0,1,0,3,2
97,1.88,0,6.99,7.41,80,1,1,1,0,0,15,1,1,1,0,3,0
98,2.0,1,5.2,3.87,60,1,0,0,0,1,30,1,0,0,0,1,6
99,1.2,1,12.3,14.01,158,1,1,1,0,3,30,0,1,0,0,1,14
100,2.0,0,6.64,6.33,71,1,0,1,0,0,30,0,1,1,0,2,1
101,1.68,1,21.69,21.32,169,2,1,1,1,2,30,1,0,0,0,3,0
102,2.0,1,15.1,15.41,164,2,0,1,1,0,3,1,0,1,0,1,10
103,1.6,1,10.83,7.19,115,0,0,1,0,0,3,1,1,1,0,3,1
104,1.4,1,19.95,19.94,177,2,1,1,1,1,7,1,1,0,0,3,1
105,2.0,1,19.95,11.94,153,0,0,1,1,2,7,0,0,0,0,1,7
106,1.8,1,8.95,9.46,115,1,0,1,0,0,7,1,0,1,0,3,0
107,1.6,1,11.34,8.15,150,0,0,1,1,0,7,1,1,1,0,3,4
108,1.68,1,14.1,11.27,118,1,0,1,0,0,7,1,0,1,0,1,9
109,2.0,0,15.32,15.65,153,0,0,1,1,0,30,0,0,1,0,1,14
110,1.2,0,8.53,10.05,133,0,0,1,0,0,30,1,0,1,0,1,9
111,1.5,0,19.19,13.06,149,0,1,1,1,2,7,0,1,0,0,3,1
112,1.8,0,7.08,10.31,112,1,0,1,0,1,7,1,0,0,0,3,3
113,1.8,1,19.53,13.25,140,0,0,1,1,2,30,1,0,0,0,3,0
114,1.5,1,14.47,13.66,159,0,1,1,0,1,7,1,0,0,0,1,12
115,2.0,0,4.88,6.74,83,0,0,1,0,0,7,1,1,1,0,3,0
116,1.3,0,13.76,19.23,115,2,0,1,0,1,7,0,0,0,0,1,9
117,1.98,0,4.05,8.96,68,0,0,0,0,0,7,0,0,1,0,3,4
118,1.9,1,13.85,15.04,150,0,0,1,0,0,7,1,1,1,0,3,0
119,1.2,1,11.03,11.84,145,2,0,1,1,0,7,1,0,1,0,3,4
120,1.18,1,15.39,26.45,173,0,0,1,1,1,30,1,0,0,0,3,0
121,1.0,0,13.98,27.39,89,1,0,0,1,0,30,1,0,1,0,1,8
122,1.5,1,16.04,21.9,180,2,0,1,0,0,7,1,0,1,0,1,10
123,1.28,1,13.01,14.55,164,1,0,1,1,0,30,1,1,1,0,3,0
124,1.5,0,8.12,9.93,89,1,0,0,0,1,30,1,0,0,0,3,1
125,1.8,1,6.14,12.32,80,0,0,0,0,0,30,1,0,1,0,3,3
126,1.65,1,5.1,5.7,95,1,0,1,0,1,3,1,1,0,0,1,13
127,1.98,1,11.36,13.84,101,1,0,1,0,0,30,1,0,1,0,1,10
128,1.68,1,9.75,8.57,103,0,0,1,1,0,3,1,0,1,0,1,8
129,2.0,0,8.84,10.17,92,0,0,1,1,0,7,1,0,1,0,3,2
130,1.25,1,4.58,9.54,100,1,0,0,0,1,30,1,1,0,0,3,5
131,1.5,1,15.4,23.52,138,2,0,1,1,1,7,1,0,0,0,1,10
132,2.0,0,15.32,13.51,153,1,0,1,1,0,30,1,0,1,0,1,11
133,2.0,1,11.45,10.65,117,0,0,1,0,3,30,1,0,0,0,1,8
134,1.99,0,4.88,6.31,91,0,0,1,0,3,7,1,0,0,0,3,3
135,1.55,0,11.34,15.65,181,1,1,1,1,4,30,1,1,0,0,3,3
136,1.8,1,6.45,8.86,45,2,0,0,0,0,7,1,0,1,0,3,2
137,1.68,0,10.5,8.2,105,1,0,1,0,0,7,1,1,1,0,3,4
138,1.7,0,11.34,11.2,154,1,0,1,0,1,7,1,0,0,0,3,0
139,1.8,1,21.69,25.66,161,0,0,1,0,0,7,1,0,1,0,1,13
140,1.9,1,8.12,9.72,97,0,0,1,0,3,7,1,0,0,0,3,3
141,1.2,1,8.32,5.81,123,1,0,1,0,0,3,1,0,1,0,3,0
142,1.0,0,4.15,10.75,96,1,0,1,0,0,7,1,0,1,0,3,0
143,2.0,0,5.31,5.1,79,0,0,0,0,0,7,1,1,1,0,3,0
144,2.0,1,12.5,17.87,102,0,0,1,0,0,30,0,0,1,0,3,0
145,1.8,1,18.21,14.45,165,1,1,1,0,2,7,1,0,0,0,1,10
146,2.0,1,17.35,17.49,156,1,0,1,0,2,30,1,0,0,0,1,17
147,1.28,1,7.49,6.78,147,0,0,1,0,0,30,0,0,1,0,2,2
148,1.8,1,10.42,7.46,142,0,0,1,0,1,7,1,0,0,0,3,0
149,1.88,1,7.29,8.14,81,0,0,0,0,0,7,1,0,1,0,3,3
150,1.7,1,11.14,21.46,134,1,0,1,0,0,7,0,0,1,0,1,23
151,1.5,1,12.29,11.77,156,1,1,1,1,0,7,1,0,1,0,3,0
152,1.28,1,13.44,23.08,173,1,1,1,0,1,7,1,0,0,0,1,12
153,1.1,1,12.29,17.37,152,1,1,1,1,0,7,1,1,1,0,3,0
154,1.88,0,16.26,7.24,114,0,0,1,1,0,7,1,1,1,0,3,3
155,1.9,1,15.52,15.17,142,0,0,1,0,0,7,1,1,1,0,3,1
156,1.4,1,12.91,14.45,141,1,0,1,0,0,7,1,0,1,0,3,3
157,1.8,0,5.93,6.68,100,0,0,1,0,0,7,1,0,1,0,3,2
158,1.6,1,11.36,8.34,118,1,0,1,0,4,7,1,0,0,0,3,0
159,1.5,0,12.7,7.98,141,0,0,1,1,0,7,0,0,1,0,1,6
160,2.0,1,18.43,7.96,154,1,0,1,1,0,7,1,0,1,0,3,0
161,1.5,0,5.19,6.48,61,2,0,1,0,1,7,1,1,0,0,3,4
162,1.2,1,14.31,16.96,170,0,1,1,1,2,7,1,1,0,0,3,0
163,1.98,1,11.04,10.91,104,1,0,1,0,0,7,1,0,1,0,3,2
164,1.2,0,7.59,15.08,132,1,0,1,0,0,3,0,0,1,0,3,0
165,2.0,0,3.73,5.07,43,2,0,0,0,0,3,1,1,1,0,3,0
166,1.8,0,8.74,14.33,93,1,0,1,0,0,7,1,1,1,0,1,7
167,1.58,0,6.66,8.54,88,0,0,0,0,0,7,1,1,1,0,3,2
168,1.0,0,11.92,13.43,173,0,1,1,0,2,7,0,1,0,0,1,9
169,1.8,1,11.71,9.47,110,0,0,1,0,3,3,1,1,0,0,3,2
170,2.0,0,16.26,11.05,132,0,0,1,1,3,7,0,0,0,0,1,10
171,1.0,0,7.17,6.95,110,1,0,1,0,1,7,0,0,0,0,1,9
172,2.0,1,14.58,7.17,158,1,1,1,1,0,7,1,0,1,0,3,0
173,1.0,1,11.25,17.46,138,1,0,1,0,0,7,1,1,1,0,1,8
174,1.8,0,7.18,10.89,80,1,0,1,0,0,7,1,1,1,0,2,4
175,1.8,1,11.38,10.49,115,0,0,1,0,5,7,1,0,0,0,3,3
176,1.58,1,8.99,7.81,122,1,0,1,0,1,7,1,0,0,0,1,6
177,1.8,0,13.02,16.6,149,0,0,1,0,0,7,0,0,1,0,1,6
178,1.5,1,12.5,9.2,142,1,0,1,0,0,7,1,1,1,0,2,2
179,1.1,0,3.9,9.71,78,2,0,0,0,1,7,1,0,0,0,3,1
180,1.9,0,19.52,6.83,119,1,0,1,1,0,7,1,0,1,0,3,0
181,1.5,0,6.24,14.33,153,1,0,1,0,1,7,1,0,0,0,3,0
182,1.2,0,11.14,7.24,88,1,0,0,0,1,7,1,1,0,0,3,3
183,1.68,1,23.86,17.71,169,2,1,1,1,1,7,1,0,0,0,3,0
184,2.0,0,8.33,6.58,73,0,0,0,0,0,7,1,0,1,0,3,1
185,2.0,0,12.36,3.62,56,1,0,0,1,0,7,1,0,1,0,3,0
186,1.38,1,14.64,7.19,141,0,0,1,1,2,7,1,0,0,0,3,0
187,1.18,1,9.36,15.94,135,1,0,1,0,1,7,1,1,0,0,1,9
188,1.08,0,11.97,14.18,165,0,0,1,1,4,7,1,0,0,0,3,2
189,1.0,0,16.48,9.1,166,0,0,1,1,0,7,1,1,1,0,1,6
190,1.1,1,6.87,6.69,102,1,0,1,0,0,7,1,0,1,0,3,0
191,1.88,0,11.34,14.01,124,0,0,1,0,2,7,1,0,0,0,2,2
192,1.85,1,10.09,11.81,104,1,0,1,0,0,7,1,1,1,0,3,0
193,2.0,0,16.04,11.31,130,1,0,1,1,0,7,1,0,1,0,2,5
194,1.98,0,11.66,7.75,108,1,0,1,0,0,7,1,1,1,0,3,0
195,1.4,0,6.98,20.33,91,2,0,1,0,0,7,1,1,1,0,1,6
196,1.55,1,4.58,3.47,67,0,0,0,0,0,7,1,1,1,0,2,5
197,1.2,0,6.87,12.5,92,1,0,1,0,0,7,1,0,1,0,1,7
198,2.0,1,11.76,8.61,110,1,0,1,0,0,7,1,0,1,0,3,4
199,2.0,1,12.18,13.73,164,1,0,1,1,1,7,1,0,0,0,3,3
200,1.18,0,7.5,11.84,93,1,0,1,0,0,7,0,0,1,0,3,3
201,2.0,0,8.21,9.26,83,1,0,1,0,0,30,1,1,1,0,3,0
202,1.8,0,9.17,15.44,113,1,0,1,0,0,15,1,0,1,0,2,5
203,1.08,1,13.87,11.06,178,2,1,1,1,0,7,1,1,1,0,1,12
204,1.2,1,8.95,11.64,157,2,0,1,0,0,7,1,0,1,0,1,9
205,2.0,0,12.39,14.66,140,1,1,1,1,2,7,0,1,0,0,1,6
206,1.28,1,8.95,12.94,148,1,0,1,0,0,7,1,0,1,0,3,5
207,1.8,1,11.38,10.39,126,0,0,1,0,1,7,0,0,0,0,1,9
208,1.4,1,9.69,21.31,108,1,0,1,1,0,7,1,0,1,0,2,5
209,1.4,1,6.35,11.9,115,1,0,1,0,1,7,1,0,0,0,3,0
210,1.2,0,5.41,6.59,110,1,0,1,0,2,60,0,0,0,0,1,6
211,1.5,1,11.34,16.21,164,1,1,1,1,2,7,0,0,0,0,1,10
212,1.8,1,19.53,20.27,151,1,0,1,1,0,7,0,0,1,0,3,3
213,1.7,1,15.92,16.37,124,1,0,1,1,0,7,1,0,1,0,3,0
214,2.0,0,9.79,11.4,143,0,0,1,1,1,30,0,0,0,0,1,10
215,1.8,1,6.87,15.97,84,2,0,0,1,1,15,1,0,0,0,3,0
216,1.5,1,11.38,10.57,137,0,0,1,0,1,7,1,0,0,0,3,3
217,1.98,1,11.24,20.74,116,1,0,1,0,1,15,0,0,0,0,3,2
218,1.0,1,9.36,13.35,129,0,0,1,0,1,15,1,0,0,0,3,0
219,1.5,0,5.19,10.78,116,1,0,1,0,2,7,1,0,0,0,3,2
220,1.3,1,9.68,12.13,153,1,1,1,0,1,7,0,0,0,0,1,10
221,1.18,0,6.99,7.68,117,1,0,1,0,2,7,0,0,0,0,3,4
222,1.56,1,5.92,10.55,107,1,0,1,0,1,7,1,0,0,0,3,0
223,1.6,0,4.98,6.12,92,0,0,1,0,0,7,1,1,1,0,3,4
224,1.8,1,10.1,14.85,103,2,0,1,0,1,7,1,1,0,0,1,12
225,1.98,0,4.78,6.95,68,0,0,0,0,0,15,1,0,1,0,3,0
226,1.9,1,8.95,8.72,160,0,1,1,0,0,7,0,0,1,0,3,1
227,1.25,1,12.5,6.95,129,0,0,1,0,0,30,1,0,1,0,3,0
228,1.9,0,5.3,6.58,93,2,0,1,0,1,7,1,0,0,0,1,6
229,1.0,0,15.19,14.95,177,1,1,1,0,1,7,1,0,0,0,1,11
230,1.68,1,14.86,10.34,120,0,0,1,1,1,7,1,0,0,0,2,4
231,1.5,1,11.45,10.94,154,1,0,1,0,0,15,1,1,1,0,1,10
232,1.0,0,8.01,20.67,133,0,0,1,0,1,7,1,0,0,0,1,6
233,1.3,0,8.01,9.49,120,0,0,1,0,0,15,0,0,1,0,1,6
234,1.25,1,5.1,12.5,101,1,0,1,0,1,15,0,0,0,0,1,9
235,1.88,0,10.2,16.1,124,1,0,1,1,0,7,1,0,1,0,1,9
236,2.0,0,16.26,10.06,173,1,1,1,0,0,15,1,0,1,0,2,5
237,1.1,1,8.54,10.17,142,1,0,1,0,3,7,1,0,0,0,1,7
238,1.4,1,11.03,15.28,145,1,0,1,1,1,7,1,0,0,0,1,8
239,1.9,0,6.93,5.07,92,0,0,1,0,0,7,1,0,1,0,3,1
240,1.88,1,27.45,25.99,144,0,0,1,1,1,7,1,0,0,0,3,0
241,1.5,1,16.16,14.38,144,1,0,1,1,0,15,1,1,1,0,3,5
242,2.0,0,12.07,14.09,123,1,0,1,1,0,15,0,0,1,0,1,9
243,1.78,0,4.05,20.99,95,1,0,1,0,0,7,1,1,1,0,3,0
244,1.2,1,12.5,17.32,154,1,0,1,0,0,7,1,0,1,0,3,0
245,1.2,1,4.58,10.16,112,1,0,1,0,1,7,1,1,0,0,1,6
246,1.7,1,7.6,15.33,98,1,0,1,0,1,60,0,0,0,0,1,13
247,1.18,0,5.3,9.61,127,0,0,1,0,2,15,1,1,0,0,3,4
248,1.7,1,12.5,8.19,104,0,0,1,0,0,15,1,1,1,0,3,0
249,1.1,0,7.9,14.78,149,1,0,1,0,0,15,1,0,1,0,3,4
250,1.8,0,11.59,8.95,90,1,0,0,0,0,15,1,1,1,0,2,1
251,2.0,1,10.83,13.21,101,2,0,1,0,0,30,1,0,1,0,3,2
252,1.8,0,9.68,9.04,95,0,0,1,0,1,15,1,1,0,0,3,1
253,1.2,0,5.93,8.53,90,2,0,1,0,1,30,1,0,0,0,3,0
254,1.5,1,9.26,23.71,133,0,0,1,0,1,30,1,0,0,0,3,4
255,1.2,0,5.52,10.72,89,1,0,1,0,0,15,0,0,1,0,3,2
256,1.2,1,4.79,8.8,101,0,0,1,0,0,30,1,0,1,0,3,3
257,1.8,1,9.75,14.58,119,0,0,1,1,1,30,1,0,0,0,1,13
258,1.89,0,12.57,8.0,100,1,0,1,0,4,30,1,0,0,0,1,10
259,2.0,1,13.87,14.09,123,0,0,1,1,1,30,1,0,0,0,1,7
260,1.6,0,7.81,14.6,107,1,0,1,0,3,30,1,0,0,0,3,0
261,1.3,0,14.07,18.93,175,2,1,1,0,1,15,1,0,0,0,1,7
262,1.4,0,6.44,9.12,99,1,0,1,0,1,60,0,0,0,0,3,1
263,1.0,0,4.15,5.41,102,0,0,1,0,1,30,0,0,0,0,3,0
264,1.98,1,10.41,8.6,138,1,0,1,0,0,30,0,0,1,0,3,0
265,1.8,1,9.06,15.74,138,1,0,1,1,1,15,0,0,0,0,1,10
266,1.28,1,12.91,17.1,145,1,0,1,0,0,15,1,0,1,0,3,0
267,1.48,1,12.5,10.27,149,1,0,1,0,0,15,1,0,1,0,3,3
268,1.8,0,4.25,7.67,32,1,0,0,0,0,30,1,1,1,0,3,1
269,1.98,1,10.1,17.32,103,1,0,1,0,0,15,1,1,1,0,3,4
270,1.5,1,11.34,11.66,175,2,1,1,0,0,60,1,0,1,0,3,0
271,1.88,0,11.92,8.1,83,1,0,0,1,5,30,0,0,0,0,3,4
272,1.38,0,14.74,12.38,158,1,1,1,0,1,30,1,0,0,0,3,0
273,1.68,1,12.46,12.43,132,0,0,1,0,1,15,1,1,0,0,1,13
274,2.0,1,10.42,11.65,138,0,0,1,0,0,30,1,0,1,0,1,12
275,1.98,0,15.28,9.87,85,1,0,0,1,0,30,1,0,1,0,3,3
276,2.0,0,16.79,39.27,129,1,0,1,1,0,15,0,1,1,0,1,20
277,1.8,1,13.45,15.31,105,2,0,1,1,0,15,1,0,1,0,3,0
278,1.2,0,5.92,10.26,119,0,0,1,0,2,30,1,0,0,0,3,2
279,1.8,1,8.33,9.29,97,0,0,0,0,1,30,0,0,0,0,1,8
280,2.0,1,11.71,4.64,118,2,0,1,0,1,30,1,0,0,0,2,3
281,1.8,1,12.49,20.71,178,0,1,1,0,1,30,0,0,0,0,1,14
282,1.85,1,14.68,16.1,160,0,0,1,1,3,30,0,0,0,0,1,14
283,1.5,0,13.87,13.07,108,1,0,1,0,0,30,1,0,1,0,3,2
284,2.0,1,10.83,14.6,111,1,0,1,0,0,15,1,0,1,0,3,4
285,1.3,1,15.93,7.65,159,1,0,1,1,0,15,0,1,1,0,3,4
286,1.98,1,9.05,15.0,146,1,0,1,0,1,15,1,1,0,0,3,0
287,2.0,1,13.86,15.08,157,1,0,1,1,0,30,1,0,1,0,1,10
288,1.78,0,9.05,13.59,97,1,0,1,0,0,30,1,1,1,0,1,6
289,1.68,0,6.03,9.27,107,1,0,1,0,1,30,1,0,0,0,3,1
290,1.5,0,6.6,3.36,131,0,0,1,0,2,60,1,1,0,0,3,2
291,1.5,0,13.64,7.5,140,1,0,1,1,0,30,1,1,1,0,3,3
292,1.5,0,15.83,2.06,49,1,0,0,1,0,30,1,0,1,0,3,0
293,1.8,1,5.1,5.66,89,0,0,1,0,0,30,1,0,1,0,3,5
294,2.0,0,11.44,11.74,101,1,0,1,1,0,30,0,0,1,0,1,8
295,1.1,1,7.49,4.61,149,1,0,1,0,0,30,1,1,1,0,1,6
296,1.8,1,19.52,2.3,163,1,0,1,1,2,15,1,0,0,0,1,13
297,1.8,1,11.76,14.02,133,0,0,1,0,2,7,1,0,0,0,1,6
298,1.5,1,26.03,19.83,164,2,1,1,1,1,7,1,0,0,0,1,10
299,1.68,1,12.8,8.67,139,1,0,1,0,3,7,1,0,0,0,3,5
300,2.0,1,11.76,15.38,162,0,1,1,1,1,7,0,0,0,0,1,7
301,2.0,1,11.03,9.51,126,1,0,1,1,1,7,1,1,0,0,3,5
302,1.5,1,15.52,23.13,138,1,0,1,0,0,7,0,0,1,0,1,10
303,1.6,0,4.2,7.21,89,1,0,0,0,2,30,1,1,0,0,1,17
304,1.8,0,5.61,3.22,64,0,0,0,0,0,7,1,1,1,0,3,0
305,1.08,0,7.7,10.17,143,1,0,1,0,1,7,0,0,0,0,1,8
306,1.8,1,10.94,17.03,110,0,0,1,1,0,7,1,1,1,0,1,9
307,1.5,0,15.32,22.56,171,1,1,1,1,2,7,1,0,0,0,3,0
308,1.3,1,10.41,12.68,105,0,0,1,0,1,7,0,0,0,0,1,11
309,1.8,0,8.03,11.76,95,0,0,1,1,2,7,1,0,0,0,1,9
310,1.0,1,12.49,13.95,151,1,0,1,1,0,7,1,0,1,0,3,5
311,1.9,0,13.76,10.45,117,1,0,1,0,0,7,1,1,1,0,3,0
312,2.0,1,14.36,9.16,98,0,0,1,0,0,7,1,0,1,0,3,4
313,1.4,0,11.02,10.33,115,0,0,1,0,3,7,1,0,0,0,1,7
314,1.99,1,23.32,7.75,171,2,0,1,1,0,7,1,0,1,0,3,1
315,1.2,1,11.45,11.21,143,1,0,1,0,0,7,1,1,1,0,1,8
316,1.5,0,4.67,9.89,86,1,0,1,0,0,7,1,0,1,0,3,1
317,1.8,1,12.18,6.32,155,1,0,1,0,0,7,1,1,1,0,1,6
318,1.68,0,11.27,10.94,101,0,0,1,0,3,30,1,0,0,0,3,0
319,1.2,1,11.76,11.66,139,1,0,1,0,0,30,1,0,1,0,3,5
320,1.8,1,14.64,14.77,146,1,0,1,1,0,30,0,0,1,0,1,6
321,2.0,0,7.9,14.46,95,0,0,1,0,0,30,1,0,1,0,3,0
322,1.6,0,8.23,10.47,116,0,0,1,0,1,7,1,0,0,0,2,2
323,2.0,0,6.25,24.06,91,1,0,1,0,0,7,1,0,1,0,1,11
324,1.1,1,12.91,12.52,143,1,0,1,0,0,7,1,0,1,0,3,2
325,1.68,0,7.49,9.29,101,1,1,1,0,0,7,1,1,1,0,3,0
326,1.4,1,12.5,13.8,115,1,0,1,0,0,60,1,1,1,0,1,8
327,1.6,1,13.33,13.91,165,1,1,1,0,2,30,0,0,0,0,3,3
328,1.0,0,5.31,18.28,98,1,0,1,0,0,7,0,0,1,0,1,8
329,1.5,0,10.93,15.84,173,1,1,1,1,2,7,1,0,0,0,1,11
330,1.6,0,8.32,18.28,97,1,0,0,0,0,7,0,0,1,0,3,3
